layer,expert,param,init_norm,final_norm,delta_norm,relative_delta_norm
1,3,w3.weight,53.75628662109375,52.352481842041016,1.3950942754745483,0.025952206954099635
1,4,w1.weight,61.59125518798828,60.013179779052734,2.500591993331909,0.04059978946198748
1,4,w2.weight,108.83306121826172,106.00769805908203,3.413344144821167,0.03136311803244942
1,4,w3.weight,53.69169235229492,52.32585525512695,2.3824853897094727,0.04437344559893714
1,5,w1.weight,61.810813903808594,60.19627380371094,1.6035734415054321,0.025943250706921994
1,5,w2.weight,108.9769058227539,106.13111114501953,2.828357458114624,0.025953732460662775
1,5,w3.weight,53.75628662109375,52.352481842041016,1.3950942754745483,0.025952206954099635
1,6,w1.weight,61.59125518798828,60.23277282714844,4.372447967529297,0.07099137619754102
1,6,w2.weight,108.83306121826172,106.13690948486328,4.8890862464904785,0.04492280371205865
1,6,w3.weight,53.69169235229492,52.56039810180664,4.193121433258057,0.0780962798815328
1,7,w1.weight,61.810813903808594,60.44336700439453,4.368795394897461,0.07068011435177361
1,7,w2.weight,108.9769058227539,106.27384948730469,4.883628845214844,0.044813429123761364
1,7,w3.weight,53.75628662109375,52.62166976928711,4.183344841003418,0.07782056953617425
10,0,w1.weight,60.24470901489258,58.67399978637695,1.6945568323135376,0.028127894715112865
10,0,w2.weight,113.9871826171875,111.01026916503906,3.031442642211914,0.026594592239310186
10,0,w3.weight,58.3988037109375,56.87604904174805,1.6549307107925415,0.028338435132748474
10,1,w1.weight,60.15989303588867,58.614681243896484,2.4550259113311768,0.040808349008642324
10,1,w2.weight,113.34840393066406,110.39984893798828,3.4996509552001953,0.030875167482207543
10,1,w3.weight,58.301151275634766,56.806278228759766,2.4264273643493652,0.041618858483217926
10,2,w1.weight,60.24470901489258,58.67679214477539,1.7598096132278442,0.029211023540553372
10,2,w2.weight,113.9871826171875,111.01209259033203,3.068432331085205,0.026919099679743347
10,2,w3.weight,58.3988037109375,56.878543853759766,1.7220869064331055,0.02948839354581756
10,3,w1.weight,60.15989303588867,58.60146713256836,2.1128196716308594,0.035120070282877856
10,3,w2.weight,113.34840393066406,110.39321899414062,3.269657611846924,0.028846084271702366
10,3,w3.weight,58.301151275634766,56.79243087768555,2.0801665782928467,0.03567968269542826
10,4,w1.weight,60.24470901489258,58.856407165527344,4.572886943817139,0.07590520426759201
10,4,w2.weight,113.9871826171875,111.1066665649414,5.1507792472839355,0.04518735465707732
10,4,w3.weight,58.3988037109375,57.058067321777344,4.469700813293457,0.07653754065609825
10,5,w1.weight,60.15989303588867,58.73897933959961,4.3192620277404785,0.0717963714656828
10,5,w2.weight,113.34840393066406,110.46500396728516,4.923534393310547,0.04343717443363614
10,5,w3.weight,58.301151275634766,56.92987060546875,4.243607521057129,0.07278771393371344
10,6,w1.weight,60.24470901489258,58.85652160644531,4.6202778816223145,0.07669184492998544
10,6,w2.weight,113.9871826171875,111.11131286621094,5.199358940124512,0.04561354023097403
10,6,w3.weight,58.3988037109375,57.065452575683594,4.506887912750244,0.07717431910178106
10,7,w1.weight,60.15989303588867,58.814422607421875,4.613147735595703,0.07668144843348759
10,7,w2.weight,113.34840393066406,110.52452087402344,5.177028656005859,0.045673591126811415
10,7,w3.weight,58.301151275634766,57.01018524169922,4.508087635040283,0.07732416146856137
11,0,w1.weight,60.058807373046875,58.712215423583984,4.663363933563232,0.07764662898810698
11,0,w2.weight,114.13038635253906,111.29291534423828,5.231744766235352,0.04584006883210656
11,0,w3.weight,58.68587112426758,57.386207580566406,4.55896520614624,0.0776842043716542
11,1,w1.weight,60.071678161621094,58.59721755981445,4.408156871795654,0.07338161687335526
11,1,w2.weight,114.05938720703125,111.11087799072266,5.0258283615112305,0.04406325936495446
11,1,w3.weight,58.58509826660156,57.15393829345703,4.325033664703369,0.07382480857199361
11,2,w1.weight,60.058807373046875,58.5181884765625,2.4529173374176025,0.04084192551779473
11,2,w2.weight,114.13038635253906,111.16320037841797,3.517547607421875,0.030820430210026967
11,2,w3.weight,58.68587112426758,57.181724548339844,2.4348137378692627,0.04148892554927732
11,3,w1.weight,60.071678161621094,58.71067810058594,4.627026081085205,0.07702508441059777
11,3,w2.weight,114.05938720703125,111.20355987548828,5.191250324249268,0.04551357368619288
11,3,w3.weight,58.58509826660156,57.26848602294922,4.509263515472412,0.0769694623529034
11,4,w1.weight,60.058807373046875,58.7191047668457,4.509606838226318,0.075086519953942
11,4,w2.weight,114.13038635253906,111.29447174072266,5.100571155548096,0.044690737660282864
11,4,w3.weight,58.68587112426758,57.38093185424805,4.445374011993408,0.07574862444454875
11,5,w1.weight,60.071678161621094,58.50554275512695,1.6888270378112793,0.02811353185884888
11,5,w2.weight,114.05938720703125,111.08086395263672,3.0329203605651855,0.02659071238967864
11,5,w3.weight,58.58509826660156,57.0577278137207,1.6581096649169922,0.02830258400133513
11,6,w1.weight,60.058807373046875,58.6771354675293,4.561834335327148,0.07595612591825004
11,6,w2.weight,114.13038635253906,111.26142120361328,5.165912628173828,0.04526325366337338
11,6,w3.weight,58.68587112426758,57.34465408325195,4.498293399810791,0.07665036428079186
11,7,w1.weight,60.071678161621094,58.563438415527344,3.1942505836486816,0.0531739861679008
11,7,w2.weight,114.05938720703125,111.11058807373047,4.067200660705566,0.03565862276046672
11,7,w3.weight,58.58509826660156,57.118595123291016,3.1813268661499023,0.05430266330992009
12,0,w1.weight,60.5587043762207,59.01209259033203,2.7218480110168457,0.04494561168461153
12,0,w2.weight,114.33258056640625,111.36248779296875,3.7078423500061035,0.032430321537722094
12,0,w3.weight,58.968509674072266,57.46403884887695,2.7017223834991455,0.04581635856886873
12,1,w1.weight,60.31698989868164,58.83956527709961,4.077580451965332,0.06760251893893646
12,1,w2.weight,115.05714416503906,112.09571075439453,4.785118579864502,0.04158906093654333
12,1,w3.weight,59.22942352294922,57.78331756591797,4.049953937530518,0.06837739921546326
12,2,w1.weight,60.5587043762207,59.047550201416016,3.5973517894744873,0.05940272049292691
12,2,w2.weight,114.33258056640625,111.37963104248047,4.381529808044434,0.038322670461369765
12,2,w3.weight,58.968509674072266,57.50413131713867,3.5717058181762695,0.06056971488541187
12,3,w1.weight,60.31698989868164,58.88743209838867,4.517051696777344,0.07488854640068832
12,3,w2.weight,115.05714416503906,112.13116455078125,5.147789001464844,0.04474115048502127
12,3,w3.weight,59.22942352294922,57.830718994140625,4.461738109588623,0.07532975747872657
12,4,w1.weight,60.5587043762207,59.22731018066406,4.676148891448975,0.07721679219552555
12,4,w2.weight,114.33258056640625,111.50598907470703,5.25429630279541,0.045956246913744614
12,4,w3.weight,58.968509674072266,57.679264068603516,4.5799784660339355,0.07766820785107306
12,5,w1.weight,60.31698989868164,58.986083984375,4.661940097808838,0.0772906623099018
12,5,w2.weight,115.05714416503906,112.203857421875,5.260035037994385,0.04571671821133762
12,5,w3.weight,59.22942352294922,57.92745590209961,4.579466342926025,0.07731742216183438
12,6,w1.weight,60.5587043762207,59.13201904296875,4.382252216339111,0.07236370496162393
12,6,w2.weight,114.33258056640625,111.43006134033203,4.999279022216797,0.04372576038649884
12,6,w3.weight,58.968509674072266,57.58528137207031,4.313594341278076,0.07315081159622112
12,7,w1.weight,60.31698989868164,58.84458923339844,3.7539119720458984,0.06223639439487159
12,7,w2.weight,115.05714416503906,112.10577392578125,4.510275363922119,0.039200306914036545
12,7,w3.weight,59.22942352294922,57.78620529174805,3.7337279319763184,0.06303839730146239
13,0,w1.weight,61.3597297668457,59.80364227294922,3.227428436279297,0.05259847865273862
13,0,w2.weight,115.6467056274414,112.64835357666016,4.104006767272949,0.03548745072336145
13,0,w3.weight,59.599281311035156,58.095008850097656,3.2042593955993652,0.0537633898448709
13,1,w1.weight,60.21415328979492,58.697364807128906,3.159576416015625,0.05247232159537908
13,1,w2.weight,115.60450744628906,112.61275482177734,4.064575672149658,0.03515931828210127
13,1,w3.weight,59.45781707763672,57.96315002441406,3.1528730392456055,0.05302705673046667
13,2,w1.weight,61.3597297668457,59.86029052734375,4.765584945678711,0.07766632877600457
13,2,w2.weight,115.6467056274414,112.66187286376953,5.356002330780029,0.04631348815101116
13,2,w3.weight,59.599281311035156,58.14978790283203,4.64959716796875,0.07801431604021325
13,3,w1.weight,60.21415328979492,58.65004348754883,1.862122654914856,0.0309249994092405
13,3,w2.weight,115.60450744628906,112.5882339477539,3.1697838306427,0.02741920622874834
13,3,w3.weight,59.45781707763672,57.91299819946289,1.8528743982315063,0.031162839291797317
13,4,w1.weight,61.3597297668457,59.72580337524414,4.7609992027282715,0.07759159339226243
13,4,w2.weight,115.6467056274414,112.55855560302734,5.336459159851074,0.04614449785575871
13,4,w3.weight,59.599281311035156,58.021732330322266,4.639773368835449,0.07784948520807565
13,5,w1.weight,60.21415328979492,58.986202239990234,4.681570053100586,0.07774866534399877
13,5,w2.weight,115.60450744628906,112.81592559814453,5.265247821807861,0.045545350593307096
13,5,w3.weight,59.45781707763672,58.242919921875,4.6139140129089355,0.07759978821429427
13,6,w1.weight,61.3597297668457,59.760276794433594,1.7340441942214966,0.02826029711686277
13,6,w2.weight,115.6467056274414,112.62593078613281,3.080939292907715,0.026640960295341288
13,6,w3.weight,59.599281311035156,58.044769287109375,1.695695400238037,0.028451608189510848
13,7,w1.weight,60.21415328979492,58.8293342590332,4.338908672332764,0.07205795374138473
13,7,w2.weight,115.60450744628906,112.69573974609375,4.988823413848877,0.04315422922559216
13,7,w3.weight,59.45781707763672,58.090660095214844,4.293341636657715,0.07220819477868881
14,0,w1.weight,61.50471878051758,59.9192008972168,2.463104248046875,0.04004740281532765
14,0,w2.weight,116.14582824707031,113.12220001220703,3.554584264755249,0.030604493664583086
14,0,w3.weight,59.7955436706543,58.25725555419922,2.4403469562530518,0.04081151882645485
14,1,w1.weight,61.255191802978516,59.67177200317383,2.206130027770996,0.036015396619224815
14,1,w2.weight,116.00835418701172,112.98692321777344,3.3827064037323,0.029159162091715964
14,1,w3.weight,59.70075225830078,58.15933609008789,2.182004928588867,0.03654903574997156
14,2,w1.weight,61.50471878051758,59.8294792175293,4.887201309204102,0.07946059109129862
14,2,w2.weight,116.14582824707031,113.01532745361328,5.453666687011719,0.04695533855430779
14,2,w3.weight,59.7955436706543,58.1763916015625,4.718867301940918,0.07891670536406052
14,3,w1.weight,61.255191802978516,60.070560455322266,4.678908824920654,0.0763838735493612
14,3,w2.weight,116.00835418701172,113.27422332763672,5.196342468261719,0.044792829832624725
14,3,w3.weight,59.70075225830078,58.54751968383789,4.60178804397583,0.0770809055146524
14,4,w1.weight,61.50471878051758,59.65125274658203,5.1081342697143555,0.083052721335787
14,4,w2.weight,116.14582824707031,112.87604522705078,5.6029558181762695,0.04824069794618346
14,4,w3.weight,59.7955436706543,58.01166534423828,4.88831090927124,0.08175042167348304
14,5,w1.weight,61.255191802978516,59.676273345947266,2.3119208812713623,0.037742447835399776
14,5,w2.weight,116.00835418701172,112.98917388916016,3.448547124862671,0.02972671364084174
14,5,w3.weight,59.70075225830078,58.16447830200195,2.288116216659546,0.03832642186416283
14,6,w1.weight,61.50471878051758,59.94068908691406,3.0980589389801025,0.050371077218247566
14,6,w2.weight,116.14582824707031,113.13375091552734,4.021391868591309,0.03462364451038912
14,6,w3.weight,59.7955436706543,58.28036880493164,3.0747461318969727,0.05142099131721594
14,7,w1.weight,61.255191802978516,59.67856216430664,2.3766567707061768,0.038799270735294204
14,7,w2.weight,116.00835418701172,112.98931121826172,3.497572422027588,0.0301493150776821
14,7,w3.weight,59.70075225830078,58.164920806884766,2.360609292984009,0.03954069594919971
15,0,w1.weight,61.933963775634766,60.36406326293945,3.220536947250366,0.05199952902929321
15,0,w2.weight,116.88624572753906,113.85923767089844,4.122192859649658,0.035266705966914384
15,0,w3.weight,60.006690979003906,58.490631103515625,3.1951940059661865,0.053247295490499856
15,1,w1.weight,62.21654510498047,60.60985565185547,2.356410026550293,0.03787433105734479
15,1,w2.weight,116.88302612304688,113.83973693847656,3.4938156604766846,0.02989155719495654
15,1,w3.weight,59.92424011230469,58.380455017089844,2.3279824256896973,0.03884876005647732
15,2,w1.weight,61.933963775634766,60.31772994995117,1.6695289611816406,0.02695659795374533
15,2,w2.weight,116.88624572753906,113.83218383789062,3.068020820617676,0.02624791994576661
15,2,w3.weight,60.006690979003906,58.43968200683594,1.6236464977264404,0.027057757580642473
15,3,w1.weight,62.21654510498047,60.65318298339844,3.56721568107605,0.05733548327148167
15,3,w2.weight,116.88302612304688,113.86519622802734,4.412259578704834,0.03774936126362655
15,3,w3.weight,59.92424011230469,58.43048858642578,3.5331804752349854,0.05896078896642416
15,4,w1.weight,61.933963775634766,60.542449951171875,4.862920761108398,0.07851783520145734
15,4,w2.weight,116.88624572753906,114.01080322265625,5.360325813293457,0.04585933768279537
15,4,w3.weight,60.006690979003906,58.682373046875,4.726737976074219,0.07877018210732543
15,5,w1.weight,62.21654510498047,60.81473159790039,4.888315677642822,0.07856938487012567
15,5,w2.weight,116.88302612304688,114.01300048828125,5.459373474121094,0.04670800932526997
15,5,w3.weight,59.92424011230469,58.61634063720703,4.741186141967773,0.07911967065551744
15,6,w1.weight,61.933963775634766,60.548179626464844,4.840122699737549,0.07814973246781932
15,6,w2.weight,116.88624572753906,114.01647186279297,5.349565505981445,0.045767279740091885
15,6,w3.weight,60.006690979003906,58.69011306762695,4.701173305511475,0.07834415177394663
15,7,w1.weight,62.21654510498047,60.680999755859375,4.585715293884277,0.07370572065913564
15,7,w2.weight,116.88302612304688,113.88382720947266,5.2120041847229,0.04459162598370781
15,7,w3.weight,59.92424011230469,58.46699142456055,4.47227668762207,0.07463218022023228
16,0,w1.weight,62.643550872802734,61.06657409667969,3.393548011779785,0.054172344391369275
16,0,w2.weight,117.5829086303711,114.54901123046875,4.256453990936279,0.03619959771803793
16,0,w3.weight,60.24258804321289,58.736244201660156,3.3616621494293213,0.05580208717158525
16,1,w1.weight,62.54345703125,60.93885803222656,4.541701793670654,0.07261673737352428
16,1,w2.weight,117.60956573486328,114.54180145263672,5.151352882385254,0.0438004583232483
16,1,w3.weight,60.22745895385742,58.69612503051758,4.426901817321777,0.07350304818128428
16,2,w1.weight,62.643550872802734,61.095802307128906,3.8907630443573,0.06210955461732051
16,2,w2.weight,117.5829086303711,114.56929016113281,4.653048515319824,0.039572490334857435
16,2,w3.weight,60.24258804321289,58.76683807373047,3.8578829765319824,0.06403913081829424
16,3,w1.weight,62.54345703125,60.690853118896484,5.349184989929199,0.08552749150492879
16,3,w2.weight,117.60956573486328,114.35198211669922,5.716175079345703,0.048602977518275074
16,3,w3.weight,60.22745895385742,58.468135833740234,5.039463520050049,0.0836738525513901
16,4,w1.weight,62.643550872802734,61.1055793762207,4.244161605834961,0.06775097430943261
16,4,w2.weight,117.5829086303711,114.57907104492188,4.935161590576172,0.04197175974010054
16,4,w3.weight,60.24258804321289,58.784088134765625,4.193552017211914,0.06961108666519686
16,5,w1.weight,62.54345703125,60.91678237915039,1.9401075839996338,0.031020152644108286
16,5,w2.weight,117.60956573486328,114.54063415527344,3.2371959686279297,0.02752493769023664
16,5,w3.weight,60.22745895385742,58.66191482543945,1.8987029790878296,0.031525536890780456
16,6,w1.weight,62.643550872802734,61.335731506347656,5.010315895080566,0.0799813520350067
16,6,w2.weight,117.5829086303711,114.78988647460938,5.409051895141602,0.046002024938379724
16,6,w3.weight,60.24258804321289,59.02721405029297,4.845789432525635,0.08043793585112244
16,7,w1.weight,62.54345703125,60.85075759887695,5.119279861450195,0.0818515653666578
16,7,w2.weight,117.60956573486328,114.47660827636719,5.588625431060791,0.047518459881568074
16,7,w3.weight,60.22745895385742,58.61748504638672,4.886012077331543,0.08112598741837712
17,0,w1.weight,62.658660888671875,61.0224609375,2.0669054985046387,0.03298674866634891
17,0,w2.weight,119.07705688476562,115.96600341796875,3.3471014499664307,0.02810870152094447
17,0,w3.weight,60.904502868652344,59.3167610168457,2.031342029571533,0.0333529038723512
17,1,w1.weight,62.523681640625,60.93354797363281,4.257007122039795,0.06808631562210694
17,1,w2.weight,118.85364532470703,115.77857971191406,4.939144611358643,0.041556526077638635
17,1,w3.weight,60.78935241699219,59.26372146606445,4.186220169067383,0.06886436526501238
17,2,w1.weight,62.658660888671875,61.277374267578125,4.447363376617432,0.07097763203907545
17,2,w2.weight,119.07705688476562,116.17430877685547,5.019368648529053,0.042152273324880724
17,2,w3.weight,60.904502868652344,59.59121322631836,4.355833053588867,0.07151906424690235
17,3,w1.weight,62.523681640625,60.65854263305664,5.381416320800781,0.08607004865343852
17,3,w2.weight,118.85364532470703,115.58474731445312,5.734476089477539,0.0482482137910954
17,3,w3.weight,60.78935241699219,59.00328826904297,5.060520172119141,0.08324681824879107
17,4,w1.weight,62.658660888671875,61.025482177734375,1.9210435152053833,0.030658866435376693
17,4,w2.weight,119.07705688476562,115.96786499023438,3.2575454711914062,0.027356617272996608
17,4,w3.weight,60.904502868652344,59.31818389892578,1.8840179443359375,0.030933968025303658
17,5,w1.weight,62.523681640625,60.90024948120117,1.9888917207717896,0.03181021444328172
17,5,w2.weight,118.85364532470703,115.75399780273438,3.2980940341949463,0.027749203864841983
17,5,w3.weight,60.78935241699219,59.21343231201172,1.9673770666122437,0.032363843146686964
17,6,w1.weight,62.658660888671875,61.025386810302734,1.8450725078582764,0.029446408232956977
17,6,w2.weight,119.07705688476562,115.96820831298828,3.213705062866211,0.026988448882946284
17,6,w3.weight,60.904502868652344,59.3176155090332,1.8104853630065918,0.02972662574573648
17,7,w1.weight,62.523681640625,60.61674118041992,5.455379009246826,0.08725300343961329
17,7,w2.weight,118.85364532470703,115.55046844482422,5.752331256866455,0.04839844197585268
17,7,w3.weight,60.78935241699219,58.96355438232422,5.092230796813965,0.08376846592941285
18,0,w1.weight,63.392173767089844,61.887481689453125,4.562145233154297,0.07196701046908523
18,0,w2.weight,119.33306121826172,116.3552474975586,5.098363876342773,0.04272381705701622
18,0,w3.weight,60.98891830444336,59.5778694152832,4.438217639923096,0.07277088630705679
18,1,w1.weight,62.732017517089844,61.13398361206055,3.6270947456359863,0.05781887605715555
18,1,w2.weight,119.44491577148438,116.35526275634766,4.467865943908691,0.037405241696987224
18,1,w3.weight,60.983150482177734,59.444332122802734,3.5915043354034424,0.05889338787855831
18,2,w1.weight,63.392173767089844,61.994205474853516,5.288547992706299,0.08342588175216945
18,2,w2.weight,119.33306121826172,116.49435424804688,5.533931255340576,0.04637383134937683
18,2,w3.weight,60.98891830444336,59.718177795410156,5.022900104522705,0.0823575863314939
18,3,w1.weight,62.732017517089844,61.126678466796875,4.726314067840576,0.07534133692660099
18,3,w2.weight,119.44491577148438,116.374755859375,5.2383222579956055,0.04385554817600809
18,3,w3.weight,60.983150482177734,59.459205627441406,4.57424783706665,0.07500838839743766
18,4,w1.weight,63.392173767089844,61.75209426879883,2.628901243209839,0.041470438494011636
18,4,w2.weight,119.33306121826172,116.22794342041016,3.7122604846954346,0.031108399020332102
18,4,w3.weight,60.98891830444336,59.41796112060547,2.59234619140625,0.0425052003458363
18,5,w1.weight,62.732017517089844,61.319313049316406,5.240797996520996,0.08354263427113885
18,5,w2.weight,119.44491577148438,116.56360626220703,5.541572093963623,0.04639437399382839
18,5,w3.weight,60.983150482177734,59.6718635559082,4.986567497253418,0.08176959468026591
18,6,w1.weight,63.392173767089844,61.739112854003906,1.7915436029434204,0.02826127416809731
18,6,w2.weight,119.33306121826172,116.21720123291016,3.182093381881714,0.02666564780452248
18,6,w3.weight,60.98891830444336,59.39987564086914,1.7410457134246826,0.028546919044107884
18,7,w1.weight,62.732017517089844,61.129356384277344,3.4454452991485596,0.05492323434695648
18,7,w2.weight,119.44491577148438,116.34994506835938,4.328354358673096,0.036237242336491206
18,7,w3.weight,60.983150482177734,59.437740325927734,3.4200026988983154,0.056081108828540296
19,0,w1.weight,63.260833740234375,61.333641052246094,5.766449451446533,0.09115354810410815
19,0,w2.weight,119.97163391113281,116.6664047241211,5.844054698944092,0.0487119705585817
19,0,w3.weight,61.12535858154297,59.310909271240234,5.316030979156494,0.08696932177607875
19,1,w1.weight,63.607059478759766,62.155067443847656,4.707520961761475,0.07400941028147005
19,1,w2.weight,120.0698471069336,117.12886047363281,5.199695587158203,0.04330559014143941
19,1,w3.weight,61.213584899902344,59.859886169433594,4.588192939758301,0.07495383495772921
19,2,w1.weight,63.260833740234375,61.461483001708984,5.524388313293457,0.08732714993890155
19,2,w2.weight,119.97163391113281,116.76781463623047,5.736342906951904,0.04781416006387782
19,2,w3.weight,61.12535858154297,59.42383575439453,5.161025047302246,0.0844334522867004
19,3,w1.weight,63.607059478759766,62.06126403808594,4.341090679168701,0.06824856729335599
19,3,w2.weight,120.0698471069336,117.04109954833984,5.000680923461914,0.04164809936843088
19,3,w3.weight,61.213584899902344,59.758445739746094,4.284669876098633,0.06999540842290056
19,4,w1.weight,63.260833740234375,61.62446975708008,3.5451412200927734,0.05604006476819448
19,4,w2.weight,119.97163391113281,116.85282897949219,4.402056694030762,0.036692479301327866
19,4,w3.weight,61.12535858154297,59.56185531616211,3.5089199542999268,0.057405306663663495
19,5,w1.weight,63.607059478759766,61.948795318603516,1.8806296586990356,0.029566366911317487
19,5,w2.weight,120.0698471069336,116.93395233154297,3.246737003326416,0.02704040257863293
19,5,w3.weight,61.213584899902344,59.618255615234375,1.8315434455871582,0.02992053885721779
19,6,w1.weight,63.260833740234375,61.624549865722656,4.127101421356201,0.06523944085693052
19,6,w2.weight,119.97163391113281,116.85263061523438,4.848422527313232,0.04041307406803002
19,6,w3.weight,61.12535858154297,59.567718505859375,4.065802574157715,0.06651580732624664
19,7,w1.weight,63.607059478759766,62.0168571472168,3.7676873207092285,0.059233791839839865
19,7,w2.weight,120.0698471069336,116.99272155761719,4.572120666503906,0.03807884141329805
19,7,w3.weight,61.213584899902344,59.7022590637207,3.7344062328338623,0.061006167812918906
2,0,w1.weight,63.09025192260742,61.44268798828125,1.6368041038513184,0.025943851133439028
2,0,w2.weight,109.38038635253906,106.5246810913086,2.838550567626953,0.025951184323651236
2,0,w3.weight,54.75404357910156,53.32429122924805,1.4209355115890503,0.02595124339148104
2,1,w1.weight,62.20804977416992,60.58319091796875,1.6139092445373535,0.02594373638775373
2,1,w2.weight,109.55731964111328,106.69673919677734,2.843244791030884,0.02595212077426437
2,1,w3.weight,54.82606506347656,53.394142150878906,1.422874927520752,0.025952526884308564
2,2,w1.weight,63.09025192260742,61.44268798828125,1.6368041038513184,0.025943851133439028
2,2,w2.weight,109.38038635253906,106.5246810913086,2.838550567626953,0.025951184323651236
2,2,w3.weight,54.75404357910156,53.32429122924805,1.4209355115890503,0.02595124339148104
2,3,w1.weight,62.20804977416992,60.58319091796875,1.6139092445373535,0.02594373638775373
2,3,w2.weight,109.55731964111328,106.69673919677734,2.843244791030884,0.02595212077426437
2,3,w3.weight,54.82606506347656,53.394142150878906,1.422874927520752,0.025952526884308564
2,4,w1.weight,63.09025192260742,61.44268798828125,1.6368041038513184,0.025943851133439028
2,4,w2.weight,109.38038635253906,106.5246810913086,2.838550567626953,0.025951184323651236
2,4,w3.weight,54.75404357910156,53.32429122924805,1.4209355115890503,0.02595124339148104
2,5,w1.weight,62.20804977416992,60.82958984375,4.353425025939941,0.06998169918111634
2,5,w2.weight,109.55731964111328,106.85438537597656,4.922301769256592,0.04492900871781978
2,5,w3.weight,54.82606506347656,53.66259765625,4.200377941131592,0.07661279240573618
2,6,w1.weight,63.09025192260742,61.69512176513672,4.3668341636657715,0.06921567168605511
2,6,w2.weight,109.38038635253906,106.68692779541016,4.9172682762146,0.04495566746643156
2,6,w3.weight,54.75404357910156,53.597679138183594,4.201469898223877,0.07673350904493582
2,7,w1.weight,62.20804977416992,60.58319091796875,1.6139092445373535,0.02594373638775373
2,7,w2.weight,109.55731964111328,106.69673919677734,2.843244791030884,0.02595212077426437
2,7,w3.weight,54.82606506347656,53.394142150878906,1.422874927520752,0.025952526884308564
20,0,w1.weight,63.74259948730469,61.917083740234375,5.703719139099121,0.08948049161746242
20,0,w2.weight,121.4872055053711,118.24689483642578,5.82667350769043,0.04796121108763818
20,0,w3.weight,61.712158203125,60.00029754638672,5.322135925292969,0.0862412866484935
20,1,w1.weight,63.63045883178711,62.1508903503418,4.457423210144043,0.07005172195799461
20,1,w2.weight,121.42105102539062,118.41600036621094,5.068123817443848,0.04174007533820474
20,1,w3.weight,61.641239166259766,60.23423385620117,4.376275539398193,0.07099590466691236
20,2,w1.weight,63.74259948730469,61.93142318725586,5.691936016082764,0.08929563685610767
20,2,w2.weight,121.4872055053711,118.26082611083984,5.799861907958984,0.047740516244754005
20,2,w3.weight,61.712158203125,60.01417922973633,5.295791149139404,0.08581438898487832
20,3,w1.weight,63.63045883178711,61.98465347290039,2.416133403778076,0.03797133398275983
